id,name,base_name,height_meter,weight_kg,hp,attack,defense,special_attack,special_defense,speed,type_1,type_2,is_legendary,is_mythical,normal,fighting,flying,poison,ground,rock,bug,ghost,steel,fire,water,grass,electric,psychic,ice,dragon,dark,fairy
737,charjabug,charjabug,0.5,10.5,57,82,95,55,75,36,bug,electric,False,False,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0
738,vikavolt,vikavolt,1.5,45.0,77,70,90,145,75,43,bug,electric,False,False,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0
739,crabrawler,crabrawler,0.6,7.0,47,82,57,42,47,63,fighting,,False,False,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
740,crabominable,crabominable,1.7,180.0,97,132,77,62,67,43,fighting,ice,False,False,1.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0
741,oricorio-baile,oricorio,0.6,3.4,75,70,70,98,70,93,fire,flying,False,False,1.0,0.5,1.0,1.0,0.0,4.0,0.25,1.0,0.5,0.5,2.0,0.25,2.0,1.0,1.0,1.0,1.0,0.5
742,cutiefly,cutiefly,0.1,0.2,40,45,40,55,40,84,bug,fairy,False,False,1.0,0.25,2.0,2.0,0.5,2.0,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,1.0
743,ribombee,ribombee,0.2,0.5,60,55,60,95,70,124,bug,fairy,False,False,1.0,0.25,2.0,2.0,0.5,2.0,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,1.0
744,rockruff,rockruff,0.5,9.2,45,65,40,30,40,60,rock,,False,False,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
745,lycanroc-midday,lycanroc,0.8,25.0,75,115,65,55,65,112,rock,,False,False,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
746,wishiwashi-solo,wishiwashi,0.2,0.3,45,20,20,25,25,40,water,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
747,mareanie,mareanie,0.4,8.0,50,53,62,43,52,45,poison,water,False,False,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,2.0,2.0,0.5,1.0,1.0,0.5
748,toxapex,toxapex,0.7,14.5,50,63,152,53,142,35,poison,water,False,False,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,2.0,2.0,0.5,1.0,1.0,0.5
749,mudbray,mudbray,1.0,110.0,70,100,70,45,55,45,ground,,False,False,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0
750,mudsdale,mudsdale,2.5,920.0,100,125,100,55,85,35,ground,,False,False,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0
751,dewpider,dewpider,0.3,4.0,38,40,52,40,72,27,water,bug,False,False,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,0.5,1.0,2.0,1.0,0.5,1.0,1.0,1.0
752,araquanid,araquanid,1.8,82.0,68,70,92,50,132,42,water,bug,False,False,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,0.5,1.0,2.0,1.0,0.5,1.0,1.0,1.0
753,fomantis,fomantis,0.3,1.5,40,55,35,50,35,35,grass,,False,False,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
754,lurantis,lurantis,0.9,18.5,70,105,90,80,90,45,grass,,False,False,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
755,morelull,morelull,0.2,1.5,40,35,55,65,75,15,grass,fairy,False,False,1.0,0.5,2.0,4.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,0.0,0.5,1.0
756,shiinotic,shiinotic,1.0,11.5,60,45,80,90,100,30,grass,fairy,False,False,1.0,0.5,2.0,4.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,0.0,0.5,1.0
757,salandit,salandit,0.6,4.8,48,44,40,71,40,77,poison,fire,False,False,1.0,0.5,1.0,0.5,4.0,2.0,0.25,1.0,0.5,0.5,2.0,0.25,1.0,2.0,0.5,1.0,1.0,0.25
758,salazzle,salazzle,1.2,22.2,68,64,60,111,60,117,poison,fire,False,False,1.0,0.5,1.0,0.5,4.0,2.0,0.25,1.0,0.5,0.5,2.0,0.25,1.0,2.0,0.5,1.0,1.0,0.25
759,stufful,stufful,0.5,6.8,70,75,50,45,50,50,normal,fighting,False,False,1.0,2.0,2.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
760,bewear,bewear,2.1,135.0,120,125,80,55,60,60,normal,fighting,False,False,1.0,2.0,2.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
761,bounsweet,bounsweet,0.3,3.2,42,30,38,30,38,32,grass,,False,False,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
762,steenee,steenee,0.7,8.2,52,40,48,40,48,62,grass,,False,False,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
763,tsareena,tsareena,1.2,21.4,72,120,98,50,98,72,grass,,False,False,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
764,comfey,comfey,0.1,0.3,51,52,90,82,110,100,fairy,,False,False,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
765,oranguru,oranguru,1.5,76.0,90,60,80,90,110,60,normal,psychic,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
766,passimian,passimian,2.0,82.8,100,120,90,40,60,80,fighting,,False,False,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
767,wimpod,wimpod,0.5,12.0,25,35,40,20,30,80,bug,water,False,False,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,0.5,1.0,2.0,1.0,0.5,1.0,1.0,1.0
768,golisopod,golisopod,2.0,108.0,75,125,140,60,90,40,bug,water,False,False,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,0.5,1.0,2.0,1.0,0.5,1.0,1.0,1.0
769,sandygast,sandygast,0.5,70.0,55,55,80,70,45,15,ghost,ground,False,False,0.0,0.0,1.0,0.25,1.0,0.5,0.5,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0
770,palossand,palossand,1.3,250.0,85,75,110,100,75,35,ghost,ground,False,False,0.0,0.0,1.0,0.25,1.0,0.5,0.5,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0
771,pyukumuku,pyukumuku,0.3,1.2,55,60,130,30,130,5,water,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
772,type-null,type-null,1.9,120.5,95,95,95,95,95,59,normal,,False,False,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
773,silvally,silvally,2.3,100.5,95,95,95,95,95,95,normal,,False,False,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
774,minior-red-meteor,minior,0.3,40.0,60,60,100,60,100,60,rock,flying,False,False,0.5,1.0,0.5,0.5,0.0,2.0,0.5,1.0,2.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
775,komala,komala,0.4,19.9,65,115,65,75,95,65,normal,,False,False,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
776,turtonator,turtonator,2.0,212.0,60,78,135,91,85,36,fire,dragon,False,False,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.25,1.0,0.25,0.5,1.0,1.0,2.0,1.0,1.0
777,togedemaru,togedemaru,0.3,3.3,65,98,63,40,73,96,electric,steel,False,False,0.5,2.0,0.25,0.0,4.0,0.5,0.5,1.0,0.25,2.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5
778,mimikyu-disguised,mimikyu,0.2,0.7,55,90,80,50,105,96,ghost,fairy,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.25,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
779,bruxish,bruxish,0.9,19.0,68,105,70,70,70,92,water,psychic,False,False,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,0.5,2.0,2.0,0.5,0.5,1.0,2.0,1.0
780,drampa,drampa,3.0,185.0,78,60,85,135,91,36,normal,dragon,False,False,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,1.0,2.0
781,dhelmise,dhelmise,3.9,210.0,70,131,100,86,90,40,ghost,grass,False,False,0.0,0.0,2.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,2.0,1.0
782,jangmo-o,jangmo-o,0.6,29.7,45,55,65,45,45,45,dragon,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,1.0,2.0
783,hakamo-o,hakamo-o,1.2,47.0,55,75,90,65,70,65,dragon,fighting,False,False,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,2.0,2.0,2.0,0.5,4.0
784,kommo-o,kommo-o,1.6,78.2,75,110,125,100,105,85,dragon,fighting,False,False,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,2.0,2.0,2.0,0.5,4.0
785,tapu-koko,tapu-koko,1.8,20.5,70,115,85,95,75,130,electric,fairy,True,False,1.0,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0
786,tapu-lele,tapu-lele,1.2,18.6,70,85,75,130,115,95,psychic,fairy,True,False,1.0,0.25,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0
787,tapu-bulu,tapu-bulu,1.9,45.5,70,130,115,85,95,75,grass,fairy,True,False,1.0,0.5,2.0,4.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,0.0,0.5,1.0
788,tapu-fini,tapu-fini,1.3,21.2,70,75,115,95,130,85,water,fairy,True,False,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,2.0,2.0,1.0,0.5,0.0,0.5,1.0
789,cosmog,cosmog,0.2,0.1,43,29,31,29,31,37,psychic,,True,False,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
790,cosmoem,cosmoem,0.1,999.9,43,29,131,29,131,37,psychic,,True,False,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
791,solgaleo,solgaleo,3.4,230.0,137,137,107,113,89,97,psychic,steel,True,False,0.5,1.0,0.5,0.0,2.0,0.5,1.0,2.0,0.5,2.0,1.0,0.5,1.0,0.25,0.5,0.5,2.0,0.5
792,lunala,lunala,4.0,120.0,137,113,89,137,107,97,psychic,ghost,True,False,0.0,0.0,1.0,0.5,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0
793,nihilego,nihilego,1.2,55.5,109,53,47,127,131,103,rock,poison,False,False,0.5,1.0,0.5,0.25,4.0,1.0,0.5,1.0,2.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5
794,buzzwole,buzzwole,2.4,333.6,107,139,139,53,53,79,bug,fighting,False,False,1.0,0.5,4.0,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,2.0
795,pheromosa,pheromosa,1.8,25.0,71,137,37,137,37,151,bug,fighting,False,False,1.0,0.5,4.0,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,2.0
796,xurkitree,xurkitree,3.8,100.0,83,89,71,173,71,83,electric,,False,False,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
797,celesteela,celesteela,9.2,999.9,97,101,103,107,101,61,steel,flying,False,False,0.5,1.0,0.5,0.0,0.0,1.0,0.25,1.0,0.5,2.0,1.0,0.25,2.0,0.5,1.0,0.5,1.0,0.5
798,kartana,kartana,0.3,0.1,59,181,131,59,31,109,grass,steel,False,False,0.5,2.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,4.0,0.5,0.25,0.5,0.5,1.0,0.5,1.0,0.5
799,guzzlord,guzzlord,5.5,888.0,223,101,53,97,53,43,dark,dragon,False,False,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,2.0,2.0,0.5,4.0
800,necrozma,necrozma,2.4,230.0,97,107,101,127,89,79,psychic,,True,False,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
801,magearna,magearna,1.0,80.5,80,95,115,130,115,65,steel,fairy,False,True,0.5,1.0,0.5,0.0,2.0,0.5,0.25,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5
802,marshadow,marshadow,0.7,22.2,90,125,80,90,90,125,fighting,ghost,False,True,0.0,0.0,2.0,0.5,1.0,0.5,0.25,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
803,poipole,poipole,0.6,1.8,67,73,67,73,67,73,poison,,False,False,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5
804,naganadel,naganadel,3.6,150.0,73,73,73,127,73,121,poison,dragon,False,False,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,0.5,0.25,0.5,2.0,2.0,2.0,1.0,1.0
805,stakataka,stakataka,5.5,820.0,61,131,211,53,101,13,rock,steel,False,False,0.25,4.0,0.25,0.0,4.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5
806,blacephalon,blacephalon,1.8,13.0,53,127,53,151,79,107,fire,ghost,False,False,0.0,0.0,1.0,0.5,2.0,2.0,0.25,2.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,2.0,0.5
807,zeraora,zeraora,1.5,44.5,88,112,75,102,80,143,electric,,False,True,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
808,meltan,meltan,0.2,8.0,46,65,65,55,35,34,steel,,False,True,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5
809,melmetal,melmetal,2.5,800.0,135,143,143,80,65,34,steel,,False,True,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5
810,grookey,grookey,0.3,5.0,50,65,50,40,40,65,grass,,False,False,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
811,thwackey,thwackey,0.7,14.0,70,85,70,55,60,80,grass,,False,False,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
812,rillaboom,rillaboom,2.1,90.0,100,125,90,60,70,85,grass,,False,False,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
813,scorbunny,scorbunny,0.3,4.5,50,71,40,40,40,69,fire,,False,False,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
814,raboot,raboot,0.6,9.0,65,86,60,55,60,94,fire,,False,False,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
815,cinderace,cinderace,1.4,33.0,80,116,75,65,75,119,fire,,False,False,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
816,sobble,sobble,0.3,4.0,50,40,40,70,40,70,water,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
817,drizzile,drizzile,0.7,11.5,65,60,55,95,55,90,water,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
818,inteleon,inteleon,1.9,45.2,70,85,65,125,65,120,water,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
819,skwovet,skwovet,0.3,2.5,70,55,55,35,35,25,normal,,False,False,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
820,greedent,greedent,0.6,6.0,120,95,95,55,75,20,normal,,False,False,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
821,rookidee,rookidee,0.2,1.8,38,47,35,33,35,57,flying,,False,False,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
822,corvisquire,corvisquire,0.8,16.0,68,67,55,43,55,77,flying,,False,False,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
823,corviknight,corviknight,2.2,75.0,98,87,105,53,85,67,flying,steel,False,False,0.5,1.0,0.5,0.0,0.0,1.0,0.25,1.0,0.5,2.0,1.0,0.25,2.0,0.5,1.0,0.5,1.0,0.5
824,blipbug,blipbug,0.4,8.0,25,20,20,25,45,45,bug,,False,False,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
825,dottler,dottler,0.4,19.5,50,35,80,50,90,30,bug,psychic,False,False,1.0,0.25,2.0,1.0,0.5,2.0,2.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0
826,orbeetle,orbeetle,0.4,40.8,60,45,110,80,120,90,bug,psychic,False,False,1.0,0.25,2.0,1.0,0.5,2.0,2.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0
827,nickit,nickit,0.6,8.9,40,28,28,47,52,50,dark,,False,False,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0
828,thievul,thievul,1.2,19.9,70,58,58,87,92,90,dark,,False,False,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0
829,gossifleur,gossifleur,0.4,2.2,40,40,60,40,60,10,grass,,False,False,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
830,eldegoss,eldegoss,0.5,2.5,60,50,90,80,120,60,grass,,False,False,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
831,wooloo,wooloo,0.6,6.0,42,40,55,40,45,48,normal,,False,False,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
832,dubwool,dubwool,1.3,43.0,72,80,100,60,90,88,normal,,False,False,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
833,chewtle,chewtle,0.3,8.5,50,64,50,38,38,44,water,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
834,drednaw,drednaw,1.0,115.5,90,115,90,48,68,74,water,rock,False,False,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,1.0,4.0,2.0,1.0,0.5,1.0,1.0,1.0
835,yamper,yamper,0.3,13.5,59,45,50,40,50,26,electric,,False,False,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
836,boltund,boltund,1.0,34.0,69,90,60,90,60,121,electric,,False,False,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
837,rolycoly,rolycoly,0.3,12.0,30,40,50,40,50,30,rock,,False,False,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
838,carkol,carkol,1.1,78.0,80,60,90,60,70,50,rock,fire,False,False,0.5,2.0,0.5,0.5,4.0,2.0,0.5,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5
839,coalossal,coalossal,2.8,310.5,110,80,120,80,90,30,rock,fire,False,False,0.5,2.0,0.5,0.5,4.0,2.0,0.5,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5
840,applin,applin,0.2,0.5,40,40,80,40,40,20,grass,dragon,False,False,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,0.25,0.25,0.25,1.0,4.0,2.0,1.0,2.0
841,flapple,flapple,0.3,1.0,70,110,80,95,60,70,grass,dragon,False,False,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,0.25,0.25,0.25,1.0,4.0,2.0,1.0,2.0
842,appletun,appletun,0.4,13.0,110,85,80,100,80,30,grass,dragon,False,False,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,0.25,0.25,0.25,1.0,4.0,2.0,1.0,2.0
843,silicobra,silicobra,2.2,7.6,52,57,75,35,50,46,ground,,False,False,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0
844,sandaconda,sandaconda,3.8,65.5,72,107,125,65,70,71,ground,,False,False,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0
845,cramorant,cramorant,0.8,18.0,70,85,55,85,95,85,flying,water,False,False,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,0.5,0.5,0.5,1.0,4.0,1.0,1.0,1.0,1.0,1.0
846,arrokuda,arrokuda,0.5,1.0,41,63,40,40,30,66,water,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
847,barraskewda,barraskewda,1.3,30.0,61,123,60,60,50,136,water,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
848,toxel,toxel,0.4,11.0,40,38,35,54,35,40,electric,poison,False,False,1.0,0.5,0.5,0.5,4.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,2.0,1.0,1.0,1.0,0.5
849,toxtricity-amped,toxtricity,1.6,40.0,75,98,70,114,70,75,electric,poison,False,False,1.0,0.5,0.5,0.5,4.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,2.0,1.0,1.0,1.0,0.5
850,sizzlipede,sizzlipede,0.7,1.0,50,65,45,50,50,45,fire,bug,False,False,1.0,0.5,2.0,1.0,1.0,4.0,0.5,1.0,0.5,1.0,2.0,0.25,1.0,1.0,0.5,1.0,1.0,0.5
851,centiskorch,centiskorch,3.0,120.0,100,115,65,90,90,65,fire,bug,False,False,1.0,0.5,2.0,1.0,1.0,4.0,0.5,1.0,0.5,1.0,2.0,0.25,1.0,1.0,0.5,1.0,1.0,0.5
852,clobbopus,clobbopus,0.6,4.0,50,68,60,50,50,32,fighting,,False,False,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
853,grapploct,grapploct,1.6,39.0,80,118,90,70,80,42,fighting,,False,False,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
854,sinistea,sinistea,0.1,0.2,40,45,45,74,54,50,ghost,,False,False,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
855,polteageist,polteageist,0.2,0.4,60,65,65,134,114,70,ghost,,False,False,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
856,hatenna,hatenna,0.4,3.4,42,30,45,56,53,39,psychic,,False,False,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
857,hattrem,hattrem,0.6,4.8,57,40,65,86,73,49,psychic,,False,False,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
858,hatterene,hatterene,2.1,5.1,57,90,95,136,103,29,psychic,fairy,False,False,1.0,0.25,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0
